experiment_name,version,response
Experiment A,Preludes,"{'0': [{'emotion1': 'Sadness', 'emotion2': 'Uneasiness'}, {'emotion1': 'Sadness'}, {'emotion1': 'Sadness'}, {'emotion1': 'Sadness', 'emotion2': 'Uneasiness'}, {'emotion1': 'Uneasiness'}, {'emotion1': 'Uneasiness'}, {'emotion1': 'Sadness'}, {'emotion1': 'Sadness'}, {'emotion1': 'Uneasiness'}, {'emotion1': 'Uneasiness'}, {'emotion1': 'Sadness'}, {'emotion1': 'Sadness'}], '1': [{'emotion1': 'Uneasiness', 'emotion2': None}, {'emotion1': 'Uneasiness', 'emotion2': None}, {'emotion1': 'Uneasiness', 'emotion2': None}, {'emotion1': 'Uneasiness', 'emotion2': None}, {'emotion1': 'Sadness', 'emotion2': None}, {'emotion1': 'Uneasiness', 'emotion2': None}, {'emotion1': 'Uneasiness', 'emotion2': None}, {'emotion1': 'Sadness', 'emotion2': None}, {'emotion1': 'Sadness', 'emotion2': None}, {'emotion1': 'Sadness', 'emotion2': None}], '2': [{'emotion1': 'Uneasiness', 'emotion2': None}, {'emotion1': 'Uneasiness', 'emotion2': None}, {'emotion1': 'Uneasiness', 'emotion2': None}, {'emotion1': 'Uneasiness', 'emotion2': None}, {'emotion1': 'Sadness', 'emotion2': None}, {'emotion1': 'Uneasiness', 'emotion2': None}, {'emotion1': 'Sadness', 'emotion2': None}, {'emotion1': 'Sadness', 'emotion2': None}, {'emotion1': 'Sadness', 'emotion2': None}, {'emotion1': 'Uneasiness', 'emotion2': None}, {'emotion1': 'Sadness', 'emotion2': None}, {'emotion1': 'Sadness', 'emotion2': None}, {'emotion1': 'Sadness', 'emotion2': None}, {'emotion1': 'Uneasiness', 'emotion2': None}, {'emotion1': 'Uneasiness', 'emotion2': None}], '3': [{'emotion1': 'Uneasiness', 'emotion2': None}, {'emotion1': 'Sadness', 'emotion2': None}, {'emotion1': 'Sadness', 'emotion2': None}, {'emotion1': 'Sadness', 'emotion2': None}, {'emotion1': 'Uneasiness', 'emotion2': None}, {'emotion1': 'Uneasiness', 'emotion2': None}, {'emotion1': 'Uneasiness', 'emotion2': None}, {'emotion1': 'Sadness', 'emotion2': None}, {'emotion1': 'Sadness', 'emotion2': None}, {'emotion1': 'Nostalgia', 'emotion2': 'Sadness'}, {'emotion1': 'Nostalgia', 'emotion2': 'Sadness'}, {'emotion1': 'Beauty/Joy', 'emotion2': None}, {'emotion1': 'Sadness', 'emotion2': None}, {'emotion1': 'Humor', 'emotion2': None}, {'emotion1': 'Uneasiness', 'emotion2': None}, {'emotion1': 'Sadness', 'emotion2': None}]}"
Experiment A,Death,"{'0': [{'emotion1': 'Uneasiness', 'emotion2': None}, {'emotion1': 'Sadness', 'emotion2': None}, {'emotion1': 'Sadness', 'emotion2': 'Uneasiness'}, {'emotion1': 'Uneasiness', 'emotion2': None}, {'emotion1': 'Awe/Sublime', 'emotion2': None}, {'emotion1': 'Awe/Sublime', 'emotion2': None}, {'emotion1': 'Awe/Sublime', 'emotion2': None}, {'emotion1': 'Uneasiness', 'emotion2': None}, {'emotion1': 'Awe/Sublime', 'emotion2': None}, {'emotion1': 'Sadness', 'emotion2': 'Uneasiness'}, {'emotion1': 'Uneasiness', 'emotion2': 'Awe/Sublime'}, {'emotion1': 'Uneasiness', 'emotion2': 'Sadness'}]}"
Experiment A,The Second Coming,"{'0': [{'emotion1': 'Uneasiness', 'emotion2': None}, {'emotion1': 'Uneasiness', 'emotion2': None}, {'emotion1': 'Uneasiness', 'emotion2': None}, {'emotion1': 'Uneasiness', 'emotion2': None}, {'emotion1': 'Uneasiness', 'emotion2': None}, {'emotion1': 'Sadness', 'emotion2': None}, {'emotion1': 'Uneasiness', 'emotion2': None}, {'emotion1': 'Suspense', 'emotion2': None}], '1': [{'emotion1': 'Suspense', 'emotion2': None}, {'emotion1': 'Suspense', 'emotion2': None}, {'emotion1': 'Suspense', 'emotion2': None}, {'emotion1': 'Uneasiness', 'emotion2': None}, {'emotion1': 'Uneasiness', 'emotion2': None}, {'emotion1': 'Uneasiness', 'emotion2': None}, {'emotion1': 'Uneasiness', 'emotion2': None}, {'emotion1': 'Uneasiness', 'emotion2': None}, {'emotion1': 'Uneasiness', 'emotion2': None}, {'emotion1': 'Uneasiness', 'emotion2': None}, {'emotion1': 'Uneasiness', 'emotion2': None}, {'emotion1': 'Uneasiness', 'emotion2': None}, {'emotion1': 'Uneasiness', 'emotion2': None}, {'emotion1': 'Uneasiness', 'emotion2': None}]}"
Experiment A,An Invective against Gold .,"{'0': [{'emotion1': 'Annoyance', 'emotion2': 'Sadness'}, {'emotion1': 'Annoyance', 'emotion2': 'Sadness'}, {'emotion1': 'Annoyance', 'emotion2': 'Sadness'}, {'emotion1': 'Annoyance', 'emotion2': 'Sadness'}], '1': [{'emotion1': 'Sadness', 'emotion2': 'Uneasiness'}, {'emotion1': 'Sadness', 'emotion2': 'Uneasiness'}, {'emotion1': 'Sadness'}, {'emotion1': 'Sadness'}, {'emotion1': 'Nostalgia', 'emotion2': 'Sadness'}, {'emotion1': 'Nostalgia', 'emotion2': 'Sadness'}, {'emotion1': 'Uneasiness'}, {'emotion1': 'Sadness', 'emotion2': 'Uneasiness'}, {'emotion1': 'Sadness'}, {'emotion1': 'Sadness', 'emotion2': 'Annoyance'}], '2': [{'emotion1': 'Sadness', 'emotion2': 'Annoyance'}, {'emotion1': 'Sadness', 'emotion2': 'Annoyance'}, {'emotion1': 'Sadness', 'emotion2': 'Annoyance'}, {'emotion1': 'Sadness', 'emotion2': 'Annoyance'}], '3': [{'emotion1': 'Sadness', 'emotion2': 'Annoyance'}, {'emotion1': 'Sadness', 'emotion2': 'Annoyance'}, {'emotion1': 'Sadness', 'emotion2': 'Annoyance'}, {'emotion1': 'Sadness', 'emotion2': 'Annoyance'}, {'emotion1': 'Sadness', 'emotion2': 'Uneasiness'}, {'emotion1': 'Sadness', 'emotion2': 'Annoyance'}]}"
Experiment A,"Love , the Soul of Poetry .","{'0': [{'emotion1': 'Beauty', 'emotion2': 'Joy'}, {'emotion1': 'Beauty', 'emotion2': 'Joy'}, {'emotion1': 'Beauty', 'emotion2': 'Joy'}, {'emotion1': 'Awe', 'emotion2': 'Sublime'}, {'emotion1': 'Beauty', 'emotion2': 'Joy'}, {'emotion1': 'Beauty', 'emotion2': 'Joy'}], '1': [{'emotion1': 'Beauty', 'emotion2': 'Joy'}, {'emotion1': 'Beauty', 'emotion2': 'Joy'}, {'emotion1': 'Vitality'}, {'emotion1': 'Awe', 'emotion2': 'Sublime'}, {'emotion1': 'Beauty', 'emotion2': 'Joy'}, {'emotion1': 'Vitality'}], '2': [{'emotion1': 'Vitality', 'emotion2': None}, {'emotion1': 'Vitality', 'emotion2': None}, {'emotion1': 'Awe/Sublime', 'emotion2': None}, {'emotion1': 'Vitality', 'emotion2': None}, {'emotion1': 'Beauty/Joy', 'emotion2': None}, {'emotion1': 'Awe/Sublime', 'emotion2': None}]}"
Experiment A,SUCCESS,"{'0': [{'emotion1': 'Awe/Sublime', 'emotion2': None}, {'emotion1': 'Sadness', 'emotion2': None}, {'emotion1': 'Awe/Sublime', 'emotion2': None}, {'emotion1': 'Sadness', 'emotion2': None}], '1': [{'emotion1': 'Sadness', 'emotion2': None}, {'emotion1': 'Sadness', 'emotion2': None}, {'emotion1': 'Sadness', 'emotion2': None}, {'emotion1': 'Awe/Sublime', 'emotion2': None}], '2': [{'emotion1': 'Sadness', 'emotion2': None}, {'emotion1': 'Sadness', 'emotion2': None}, {'emotion1': 'Awe/Sublime', 'emotion2': None}, {'emotion1': 'Sadness', 'emotion2': None}]}"
Experiment A,I felt a funeral in my brain,"{'0': [{'emotion1': 'Sadness', 'emotion2': None}, {'emotion1': 'Sadness', 'emotion2': None}, {'emotion1': 'Sadness', 'emotion2': None}, {'emotion1': 'Sadness', 'emotion2': None}], '1': [{'emotion1': 'Sadness', 'emotion2': None}, {'emotion1': 'Sadness', 'emotion2': None}, {'emotion1': 'Sadness', 'emotion2': None}, {'emotion1': 'Sadness', 'emotion2': 'Uneasiness'}], '2': [{'emotion1': 'Sadness', 'emotion2': None}, {'emotion1': 'Sadness', 'emotion2': None}, {'emotion1': 'Sadness', 'emotion2': 'Uneasiness'}, {'emotion1': 'Sadness', 'emotion2': 'Suspense'}], '3': [{'emotion1': 'Awe', 'emotion2': 'Sublime'}, {'emotion1': 'Awe', 'emotion2': 'Sublime'}, {'emotion1': 'Sadness', 'emotion2': 'Uneasiness'}, {'emotion1': 'Sadness', 'emotion2': 'Uneasiness'}], '4': [{'emotion1': 'Sadness', 'emotion2': 'Uneasiness'}, {'emotion1': 'Sadness', 'emotion2': 'Uneasiness'}, {'emotion1': 'Sadness', 'emotion2': 'Uneasiness'}, {'emotion1': 'Sadness', 'emotion2': 'Uneasiness'}]}"
Experiment A,On His Blindness,"{'0': [{'emotion1': 'Sadness', 'emotion2': None}, {'emotion1': 'Sadness', 'emotion2': None}, {'emotion1': 'Annoyance', 'emotion2': None}, {'emotion1': 'Annoyance', 'emotion2': 'Sadness'}], '1': [{'emotion1': 'Sadness', 'emotion2': None}, {'emotion1': 'Annoyance', 'emotion2': None}, {'emotion1': 'Uneasiness', 'emotion2': None}, {'emotion1': 'Vitality', 'emotion2': None}], '2': [{'emotion1': 'Vitality', 'emotion2': None}, {'emotion1': 'Sadness', 'emotion2': None}, {'emotion1': 'Vitality', 'emotion2': None}], '3': [{'emotion1': 'Awe/Sublime', 'emotion2': None}, {'emotion1': 'Vitality', 'emotion2': None}, {'emotion1': 'Vitality', 'emotion2': None}]}"
Experiment A,On His Being Arrived to the Age of Twenty-Three”,"{'0': [{'emotion1': 'Sadness', 'emotion2': 'Uneasiness'}, {'emotion1': 'Sadness', 'emotion2': 'Uneasiness'}, {'emotion1': 'Sadness', 'emotion2': 'Uneasiness'}, {'emotion1': 'Sadness', 'emotion2': 'Uneasiness'}, {'emotion1': 'Uneasiness'}, {'emotion1': 'Uneasiness'}, {'emotion1': 'Sadness', 'emotion2': 'Uneasiness'}, {'emotion1': 'Sadness'}, {'emotion1': 'Vitality'}, {'emotion1': 'Vitality'}, {'emotion1': 'Vitality'}, {'emotion1': 'Awe/Sublime', 'emotion2': 'Awe/Sublime'}, {'emotion1': 'Vitality'}, {'emotion1': 'Awe/Sublime', 'emotion2': 'Awe/Sublime'}]}"
Experiment A,Mowing,{'0': [2]}
Experiment A,Fire and Ice,"{'0': [{'emotion1': 'Suspense'}, {'emotion1': 'Suspense'}, {'emotion1': 'Uneasiness'}, {'emotion1': 'Vitality'}, {'emotion1': 'Suspense'}, {'emotion1': 'Uneasiness'}, {'emotion1': 'Uneasiness'}, {'emotion1': 'Uneasiness'}, {'emotion1': 'Uneasiness'}]}"
Experiment A,I Hear America Singing,"{'0': [{'emotion1': 'Beauty', 'emotion2': 'Joy'}, {'emotion1': 'Beauty', 'emotion2': 'Joy'}, {'emotion1': 'Vitality', 'emotion2': 'Beauty'}, {'emotion1': 'Beauty', 'emotion2': 'Joy'}, {'emotion1': 'Beauty', 'emotion2': 'Joy'}, {'emotion1': 'Beauty', 'emotion2': 'Joy'}, {'emotion1': 'Beauty', 'emotion2': 'Joy'}, {'emotion1': 'Beauty', 'emotion2': 'Joy'}, {'emotion1': 'Beauty', 'emotion2': 'Joy'}, {'emotion1': 'Beauty', 'emotion2': 'Joy'}, {'emotion1': 'Beauty', 'emotion2': 'Joy'}, {'emotion1': 'Vitality', 'emotion2': 'Beauty'}, {'emotion1': 'Vitality'}, {'emotion1': 'Vitality'}, {'emotion1': 'Beauty', 'emotion2': 'Joy'}, {'emotion1': 'Beauty', 'emotion2': 'Joy'}, {'emotion1': 'Beauty', 'emotion2': 'Joy'}]}"
Experiment A,O Captain! My Captain!,"{'0': [{'emotion1': 'Vitality', 'emotion2': None}, {'emotion1': 'Vitality', 'emotion2': None}, {'emotion1': 'Beauty', 'emotion2': 'Joy'}, {'emotion1': 'Vitality', 'emotion2': None}, {'emotion1': 'Sadness', 'emotion2': None}, {'emotion1': 'Sadness', 'emotion2': 'Uneasiness'}, {'emotion1': 'Sadness', 'emotion2': None}, {'emotion1': 'Sadness', 'emotion2': 'Uneasiness'}], '1': [{'emotion1': 'Vitality'}, {'emotion1': 'Vitality'}, {'emotion1': 'Beauty', 'emotion2': 'Joy'}, {'emotion1': 'Beauty', 'emotion2': 'Joy'}, {'emotion1': 'Sadness'}, {'emotion1': 'Sadness'}, {'emotion1': 'Uneasiness'}, {'emotion1': 'Sadness', 'emotion2': 'Uneasiness'}], '2': [{'emotion1': 'Sadness'}, {'emotion1': 'Sadness'}, {'emotion1': 'Vitality'}, {'emotion1': 'Vitality'}, {'emotion1': 'Beauty', 'emotion2': 'Joy'}, {'emotion1': 'Sadness'}, {'emotion1': 'Sadness'}, {'emotion1': 'Sadness', 'emotion2': 'Uneasiness'}]}"
Experiment A,DANSE RUSSE,"{'0': [{'emotion1': 'Nostalgia', 'emotion2': 'Sadness'}, {'emotion1': 'Nostalgia', 'emotion2': 'Sadness'}, {'emotion1': 'Nostalgia', 'emotion2': 'Sadness'}, {'emotion1': 'Beauty/Joy'}, {'emotion1': 'Beauty/Joy'}, {'emotion1': 'Sadness'}, {'emotion1': 'Humor'}, {'emotion1': 'Humor'}, {'emotion1': 'Humor'}, {'emotion1': 'Humor'}, {'emotion1': 'Sadness'}, {'emotion1': 'Sadness'}, {'emotion1': 'Sadness'}, {'emotion1': 'Vitality'}, {'emotion1': 'Vitality'}, {'emotion1': 'Vitality'}], '1': [2]}"
Experiment A,To Waken an Old Lady,"{'0': [{'emotion1': 'Sadness', 'emotion2': None}, {'emotion1': 'Sadness', 'emotion2': None}, {'emotion1': 'Beauty/Joy', 'emotion2': None}, {'emotion1': 'Beauty/Joy', 'emotion2': None}, {'emotion1': 'Beauty/Joy', 'emotion2': None}, {'emotion1': 'Sadness', 'emotion2': None}, {'emotion1': 'Sadness', 'emotion2': None}, {'emotion1': 'Uneasiness', 'emotion2': None}, {'emotion1': 'Suspense', 'emotion2': None}, {'emotion1': 'Sadness', 'emotion2': None}, {'emotion1': 'Sadness', 'emotion2': None}, {'emotion1': 'Sadness', 'emotion2': None}, {'emotion1': 'Beauty/Joy', 'emotion2': None}, {'emotion1': 'Beauty/Joy', 'emotion2': None}, {'emotion1': 'Vitality', 'emotion2': None}]}"
Experiment A,My Love Is Like To Ice,"{'0': [{'emotion1': 'Beauty', 'emotion2': 'Joy'}, {'emotion1': 'Sadness'}, {'emotion1': 'Vitality'}, {'emotion1': 'Sadness', 'emotion2': 'Annoyance'}, {'emotion1': 'Vitality'}, {'emotion1': 'Sadness'}, {'emotion1': 'Vitality', 'emotion2': 'Annoyance'}, {'emotion1': 'Vitality'}, {'emotion1': 'Awe', 'emotion2': 'Sublime'}, {'emotion1': 'Awe', 'emotion2': 'Sublime'}, {'emotion1': 'Awe', 'emotion2': 'Sublime'}, {'emotion1': 'Awe', 'emotion2': 'Sublime'}, {'emotion1': 'Beauty', 'emotion2': 'Joy'}, {'emotion1': 'Awe', 'emotion2': 'Sublime'}]}"
Experiment A,Sonnet 54,"{'0': [{'emotion1': 'Awe/Sublime', 'emotion2': 'Sublime'}, {'emotion1': 'Beauty/Joy', 'emotion2': 'Joy'}, {'emotion1': 'Awe/Sublime', 'emotion2': 'Sublime'}, {'emotion1': 'Uneasiness'}, {'emotion1': 'Beauty/Joy', 'emotion2': 'Joy'}, {'emotion1': 'Humor'}, {'emotion1': 'Sadness'}, {'emotion1': 'Sadness'}, {'emotion1': 'Suspense'}, {'emotion1': 'Uneasiness'}, {'emotion1': 'Annoyance'}, {'emotion1': 'Annoyance'}, {'emotion1': 'Suspense'}, {'emotion1': 'Uneasiness'}]}"
Experiment A,ODE ON SOLITUDE,"{'0': [{'emotion1': 'Beauty', 'emotion2': 'Joy'}, {'emotion1': 'Beauty', 'emotion2': 'Joy'}, {'emotion1': 'Beauty', 'emotion2': 'Joy'}, {'emotion1': 'Beauty', 'emotion2': 'Nostalgia'}], '1': [{'emotion1': 'Beauty', 'emotion2': 'Joy'}, {'emotion1': 'Beauty', 'emotion2': 'Joy'}, {'emotion1': 'Beauty', 'emotion2': 'Joy'}, {'emotion1': 'Beauty', 'emotion2': 'Nostalgia'}], '2': [{'emotion1': 'Beauty', 'emotion2': 'Joy'}, {'emotion1': 'Beauty', 'emotion2': 'Joy'}, {'emotion1': 'Beauty', 'emotion2': 'Joy'}, {'emotion1': 'Beauty', 'emotion2': 'Nostalgia'}], '3': [{'emotion1': 'Beauty', 'emotion2': 'Joy'}, {'emotion1': 'Beauty', 'emotion2': 'Joy'}, {'emotion1': 'Beauty', 'emotion2': 'Joy'}, {'emotion1': 'Beauty', 'emotion2': 'Nostalgia'}], '4': [{'emotion1': 'Sadness', 'emotion2': None}, {'emotion1': 'Sadness', 'emotion2': None}, {'emotion1': 'Sadness', 'emotion2': None}, {'emotion1': 'Sadness', 'emotion2': 'Nostalgia'}]}"
Experiment A,dying is fine)but Death,"{'0': [1, 'Uneasiness', None], '1': [1, 'Uneasiness', None], '2': [1, 'Uneasiness', 'Suspense'], '3': [1, 'Suspense', 'Uneasiness'], '4': [1, 'Suspense', 'Uneasiness'], '5': [1, 'Sadness', 'Uneasiness'], '6': [1, 'Uneasiness', 'Suspense'], '7': [1, 'Sadness', 'Uneasiness'], '8': [1, 'Uneasiness', 'Suspense'], '9': [1, 'Uneasiness', 'Suspense'], '10': [{'emotion1': 'Sadness', 'emotion2': 'Uneasiness'}, {'emotion1': 'Sadness', 'emotion2': None}, {'emotion1': 'Uneasiness', 'emotion2': None}, {'emotion1': 'Sadness', 'emotion2': 'Uneasiness'}]}"
Experiment A,[i carry your heart with me(i carry it in],"{'0': [2], '1': [2], '2': [2], '3': [1, 'Beauty', 'Joy']}"
Experiment A,THE DESCENT OF DULLNESS,"{'0': [{'emotion1': 'Uneasiness', 'emotion2': 'Suspense'}, {'emotion1': 'Uneasiness', 'emotion2': 'Suspense'}, {'emotion1': 'Awe/Sublime', 'emotion2': 'Uneasiness'}, {'emotion1': 'Awe/Sublime', 'emotion2': 'Uneasiness'}, {'emotion1': 'Uneasiness', 'emotion2': 'Sadness'}, {'emotion1': 'Uneasiness', 'emotion2': 'Sadness'}, {'emotion1': 'Uneasiness', 'emotion2': 'Sadness'}, {'emotion1': 'Uneasiness', 'emotion2': 'Sadness'}, {'emotion1': 'Uneasiness', 'emotion2': 'Suspense'}, {'emotion1': 'Uneasiness', 'emotion2': 'Suspense'}, {'emotion1': 'Uneasiness', 'emotion2': 'Suspense'}, {'emotion1': 'Uneasiness', 'emotion2': 'Sadness'}, {'emotion1': 'Uneasiness', 'emotion2': 'Sadness'}, {'emotion1': 'Uneasiness', 'emotion2': 'Suspense'}, {'emotion1': 'Uneasiness', 'emotion2': 'Suspense'}, {'emotion1': 'Uneasiness', 'emotion2': 'Suspense'}, {'emotion1': 'Uneasiness', 'emotion2': 'Suspense'}, {'emotion1': 'Uneasiness', 'emotion2': 'Sadness'}, {'emotion1': 'Uneasiness', 'emotion2': 'Sadness'}, {'emotion1': 'Awe/Sublime', 'emotion2': 'Uneasiness'}, {'emotion1': 'Awe/Sublime', 'emotion2': 'Uneasiness'}, {'emotion1': 'Awe/Sublime', 'emotion2': 'Uneasiness'}, {'emotion1': 'Awe/Sublime', 'emotion2': 'Uneasiness'}, {'emotion1': 'Awe/Sublime', 'emotion2': 'Uneasiness'}, {'emotion1': 'Awe/Sublime', 'emotion2': 'Uneasiness'}, {'emotion1': 'Awe/Sublime', 'emotion2': 'Uneasiness'}]}"
Experiment A,"I ""m nobody ! Who are you ?","{'0': [{'emotion1': 'Humor'}, {'emotion1': 'Humor'}, {'emotion1': 'Humor'}, {'emotion1': 'Humor'}], '1': [{'emotion1': 'Humor', 'emotion2': None}, {'emotion1': 'Humor', 'emotion2': None}, {'emotion1': 'Humor', 'emotion2': None}, {'emotion1': 'Humor', 'emotion2': None}]}"
Experiment A,The Flea,"{'0': [{'emotion1': 'Humor', 'emotion2': None}, {'emotion1': 'Humor', 'emotion2': None}, {'emotion1': 'Humor', 'emotion2': None}, {'emotion1': 'Humor', 'emotion2': None}, {'emotion1': 'Humor', 'emotion2': None}, {'emotion1': 'Humor', 'emotion2': None}, {'emotion1': 'Humor', 'emotion2': None}, {'emotion1': 'Humor', 'emotion2': None}], '1': [{'emotion1': 'Humor', 'emotion2': None}, {'emotion1': 'Humor', 'emotion2': None}, {'emotion1': 'Humor', 'emotion2': None}, {'emotion1': 'Humor', 'emotion2': None}, {'emotion1': 'Humor', 'emotion2': None}, {'emotion1': 'Humor', 'emotion2': None}, {'emotion1': 'Humor', 'emotion2': None}, {'emotion1': 'Humor', 'emotion2': None}, {'emotion1': 'Humor', 'emotion2': None}], '2': [{'emotion1': 'Uneasiness', 'emotion2': None}, {'emotion1': 'Uneasiness', 'emotion2': None}, {'emotion1': 'Suspense', 'emotion2': None}, {'emotion1': 'Uneasiness', 'emotion2': None}, {'emotion1': 'Uneasiness', 'emotion2': None}, {'emotion1': 'Suspense', 'emotion2': None}, {'emotion1': 'Uneasiness', 'emotion2': None}, {'emotion1': 'Uneasiness', 'emotion2': None}, {'emotion1': 'Uneasiness', 'emotion2': None}]}"
Experiment A,Song on May Morning,"{'0': [{'emotion1': 'Beauty', 'emotion2': 'Joy'}, {'emotion1': 'Beauty', 'emotion2': 'Joy'}, {'emotion1': 'Beauty', 'emotion2': 'Joy'}, {'emotion1': 'Beauty', 'emotion2': 'Joy'}, {'emotion1': 'Vitality', 'emotion2': None}, {'emotion1': 'Vitality', 'emotion2': None}, {'emotion1': 'Beauty', 'emotion2': 'Joy'}, {'emotion1': 'Beauty', 'emotion2': 'Joy'}, {'emotion1': 'Beauty', 'emotion2': 'Joy'}, {'emotion1': 'Beauty', 'emotion2': 'Joy'}]}"
Experiment A,OZYMANDIAS,"{'0': [{'emotion1': 'Suspense', 'emotion2': None}, {'emotion1': 'Suspense', 'emotion2': None}, {'emotion1': 'Suspense', 'emotion2': None}, {'emotion1': 'Uneasiness', 'emotion2': None}, {'emotion1': 'Uneasiness', 'emotion2': None}, {'emotion1': 'Awe/Sublime', 'emotion2': None}, {'emotion1': 'Awe/Sublime', 'emotion2': None}, {'emotion1': 'Awe/Sublime', 'emotion2': None}, {'emotion1': 'Awe/Sublime', 'emotion2': None}, {'emotion1': 'Awe/Sublime', 'emotion2': None}, {'emotion1': 'Sadness', 'emotion2': None}, {'emotion1': 'Sadness', 'emotion2': None}, {'emotion1': 'Uneasiness', 'emotion2': None}, {'emotion1': 'Sadness', 'emotion2': None}]}"
Experiment A,Desert Places,"{'0': [{'emotion1': 'Beauty', 'emotion2': 'Joy'}, {'emotion1': 'Beauty', 'emotion2': 'Joy'}, {'emotion1': 'Beauty', 'emotion2': 'Joy'}, {'emotion1': 'Sadness', 'emotion2': None}], '1': [{'emotion1': 'Beauty', 'emotion2': 'Joy'}, {'emotion1': 'Sadness'}, {'emotion1': 'Sadness'}, {'emotion1': 'Sadness', 'emotion2': 'Nostalgia'}], '2': [{'emotion1': 'Sadness', 'emotion2': None}, {'emotion1': 'Sadness', 'emotion2': None}, {'emotion1': 'Beauty', 'emotion2': 'Joy'}, {'emotion1': 'Sadness', 'emotion2': None}], '3': [{'emotion1': 'Vitality', 'emotion2': None}, {'emotion1': 'Awe/Sublime', 'emotion2': None}, {'emotion1': 'Sadness', 'emotion2': None}, {'emotion1': 'Sadness', 'emotion2': 'Uneasiness'}]}"
Experiment A,If—,"{'0': [2], '1': [{'emotion1': 'Vitality', 'emotion2': None}, {'emotion1': 'Vitality', 'emotion2': None}, {'emotion1': 'Vitality', 'emotion2': None}, {'emotion1': 'Vitality', 'emotion2': None}, {'emotion1': 'Vitality', 'emotion2': 'Uneasiness'}, {'emotion1': 'Vitality', 'emotion2': 'Uneasiness'}, {'emotion1': 'Vitality', 'emotion2': 'Sadness'}, {'emotion1': 'Vitality', 'emotion2': 'Sadness'}], '2': [2], '3': [2]}"
Experiment A,A Noiseless Patient Spider,"{'0': [{'emotion1': 'Vitality', 'emotion2': None}, {'emotion1': 'Vitality', 'emotion2': None}, {'emotion1': 'Vitality', 'emotion2': None}, {'emotion1': 'Vitality', 'emotion2': None}, {'emotion1': 'Vitality', 'emotion2': None}], '1': [{'emotion1': 'Awe/Sublime', 'emotion2': 'Awe/Sublime'}, {'emotion1': 'Awe/Sublime', 'emotion2': 'Awe/Sublime'}, {'emotion1': 'Vitality', 'emotion2': 'Awe/Sublime'}, {'emotion1': 'Vitality', 'emotion2': 'Awe/Sublime'}, {'emotion1': 'Vitality', 'emotion2': 'Awe/Sublime'}, {'emotion1': 'Vitality', 'emotion2': 'Awe/Sublime'}]}"
Experiment A,LONDON,"{'0': [{'emotion1': 'Sadness'}, {'emotion1': 'Sadness'}, {'emotion1': 'Sadness', 'emotion2': 'Annoyance'}, {'emotion1': 'Sadness'}], '1': [2], '2': [{'emotion1': 'Sadness', 'emotion2': None}, {'emotion1': 'Sadness', 'emotion2': 'Annoyance'}, {'emotion1': 'Sadness', 'emotion2': None}, {'emotion1': 'Sadness', 'emotion2': 'Annoyance'}], '3': [{'emotion1': 'Sadness', 'emotion2': None}, {'emotion1': 'Sadness', 'emotion2': 'Annoyance'}, {'emotion1': 'Sadness', 'emotion2': None}, {'emotion1': 'Sadness', 'emotion2': 'Annoyance'}]}"
Experiment A,The Young Housewife,"{'0': [{'emotion1': 'No label', 'emotion2': None}, {'emotion1': 'No label', 'emotion2': None}, {'emotion1': 'Uneasiness', 'emotion2': None}, {'emotion1': 'Sadness', 'emotion2': None}, {'emotion1': 'No label', 'emotion2': None}, {'emotion1': 'Uneasiness', 'emotion2': None}, {'emotion1': 'Uneasiness', 'emotion2': None}, {'emotion1': 'No label', 'emotion2': None}, {'emotion1': 'Sadness', 'emotion2': None}, {'emotion1': 'No label', 'emotion2': None}, {'emotion1': 'Uneasiness', 'emotion2': None}, {'emotion1': 'Uneasiness', 'emotion2': None}]}"
Experiment A,I wandered lonely as a Cloud,"{'0': [{'emotion1': 'Sadness', 'emotion2': None}, {'emotion1': 'Beauty', 'emotion2': 'Joy'}, {'emotion1': 'Suspense', 'emotion2': None}, {'emotion1': 'Beauty', 'emotion2': 'Joy'}, {'emotion1': 'Beauty', 'emotion2': 'Joy'}, {'emotion1': 'Beauty', 'emotion2': 'Joy'}], '1': [2], '2': [{'emotion1': 'Beauty', 'emotion2': 'Joy'}, {'emotion1': 'Beauty', 'emotion2': 'Joy'}, {'emotion1': 'Beauty', 'emotion2': 'Joy'}, {'emotion1': 'Beauty', 'emotion2': 'Joy'}, {'emotion1': 'Beauty', 'emotion2': 'Joy'}, {'emotion1': 'Beauty', 'emotion2': 'Joy'}], '3': [{'emotion1': 'Sadness', 'emotion2': None}, {'emotion1': 'Sadness', 'emotion2': None}, {'emotion1': 'Beauty/Joy', 'emotion2': None}, {'emotion1': 'Beauty/Joy', 'emotion2': None}, {'emotion1': 'Beauty/Joy', 'emotion2': None}, {'emotion1': 'Beauty/Joy', 'emotion2': None}]}"
